51362471714,adf,285,95
51362476869,agf,32,251
51362486482,aee,155,43
51362504546,dcd,40,79
51362519031,efe,134,458
51362520998,aad,136,253
51362536647,ega,81,118
51362556090,ccb,268,136
51362571508,eba,275,218
51362582878,bfa,88,167
51362599190,feb,141,162
51362622543,gdg,208,544
51362636331,fbc,123,107
51362658592,ddb,173,52
51362663420,fce,290,143
51362666482,adb,88,64
51362756243,ebf,225,258
51362762529,fbg,272,26
51362764136,fec,161,134
51362765449,dde,238,94
51362773961,cbb,256,247
51362788747,efc,241,22
51362795215,gaf,258,141
51362830370,aef,6,231
51362847101,cac,253,243
51362854317,egg,13,60
51362877133,eca,138,72
51362881534,dad,44,471
51362921674,efg,226,333
51362924902,faa,82,233
51362934655,dge,227,170
51362996927,geb,199,145
51363001281,ffd,287,73
51363031771,eda,263,327
51363036762,bfe,193,82
51363075006,bae,98,198
51363127375,bgf,152,49
51363139106,bdd,246,148
51363188911,fgf,248,77
51363202876,gag,244,77
51363246091,ggd,177,170
51363250982,cge,19,209
51363258472,cca,60,125
51363279358,ebc,264,18
51363284675,bde,252,6
51363294579,dea,115,19
51363297323,fcc,95,41
51363307859,ecg,278,110
51363333239,aac,258,179
51363359760,gag,6,90
51363382766,fca,25,65
51363417201,geg,38,98
51363454516,bda,162,349
51363460724,def,42,253
51363467176,bda,26,415
51363469760,aaa,133,276
51363481820,baf,229,89
51363482475,bcf,7,186
51363490952,ecc,145,24
51363492280,ggg,251,204
51363500644,deg,200,16
51363509640,edb,151,204
51363521398,ceg,26,79
51363548911,bfg,90,171
51363550016,cff,92,277
51363560575,agg,31,212
51363564508,fea,228,176
51363577781,cfe,47,54
51363580964,cea,240,218
51363605483,dec,19,34
51363612957,ccc,144,54
51363657752,agb,195,177
51363671845,gdb,51,176
51363682536,gbb,225,225
51363709675,ada,51,149
51363711386,ccf,151,188
51363729281,fgd,164,86
51363735114,cad,175,318
51363737230,age,298,40
51363744924,agf,49,261
51363752625,age,256,40
51363829809,ecb,60,216
51363868852,gbd,73,162
51363872254,fcb,278,6
51363907000,ebc,160,19
51363913465,edf,245,315
51363920634,bbf,182,75
51363940605,bgc,262,120
51364007182,cfe,280,58
51364009425,dce,45,14
51364016716,fcd,51,146
51364019295,ddf,136,258
51364033205,dfb,282,32
51364046809,gce,162,131
51364057165,gcd,66,107
51364071489,bca,247,120
51364091198,cbe,66,293
51364097140,bea,151,48
51364119699,ecf,182,182
51364121682,fgc,292,146
51364126533,fae,201,241
51364134630,egd,59,133
51364144465,ccd,63,47
51364153047,cee,42,54
51364175175,aef,24,263
51364200791,aef,32,278
51364209571,cbd,68,23
51364214532,gab,91,302
51364269275,ffg,67,203
51364283246,faf,232,137
51364286701,ebg,126,66
51364302818,fbe,86,35
51364344380,gee,211,34
51364346440,eeb,108,20
51364353851,dfa,193,132
51364354434,eed,271,47
51364365331,dca,221,39
51364369819,aac,101,175
51364393140,gfd,240,62
51364396014,gcf,119,7
51364409440,dab,125,73
51364444575,gfc,108,156
51364449221,bac,143,269
51364453061,bgg,249,141
51364470930,bbd,109,85
51364472174,dda,296,313
51364481708,fag,43,161
51364489897,fba,190,5
51364544194,fed,147,38
51364619810,gbe,65,127
51364657243,ebe,169,123
51364657528,ded,265,459
51364696789,cce,283,151
51364699299,bcc,155,135
51364705678,fgg,234,115
51364714930,cba,246,132
51364717248,eee,179,75
51364717407,efb,46,59
51364750167,cfd,151,5
51364762082,ead,10,69
51364782518,bba,162,83
51364811389,cba,290,109
51364843466,dbd,156,15
51364845548,gga,88,81
51364846773,ege,296,19
51364853810,dbg,109,211
51364896893,bda,151,419
51364899375,ged,54,121
51364911900,ece,4,178
51364917526,fbb,247,61
51364920567,adf,239,107
51364927192,daa,106,55
51364974999,cgd,140,242
51364992213,bcf,133,148
51365011028,bec,207,168
51365027949,dbd,213,12
51365032877,bac,144,220
51365043933,cef,156,124
51365066221,acd,298,155
51365066571,eec,285,212
51365097470,cdf,255,20
51365098628,acf,148,63
51365114533,gcf,106,7
51365118836,eag,82,88
51365152123,cgb,94,431
51365175397,bcg,136,36
51365176675,eef,112,89
51365197924,eaa,8,60
51365198132,cgf,263,41
51365208653,fde,116,45
51365209990,egg,294,52
51365223569,fdf,148,38
51365237624,bbe,88,283
51365242534,fbe,15,30
51365247749,cgc,287,117
51365281075,gdc,277,107
51365287302,fcf,230,9
51365289204,fdf,43,31
51365293526,dac,37,370
51365295651,edf,275,321
51365320443,fdg,58,34
51365326424,bbd,47,70
51365327979,aed,247,88
51365336689,eff,142,45
51365355666,fgd,235,98
51365363589,bed,196,394
51365377652,faa,172,221
51365389042,afe,164,156
51365395779,bfb,87,215
51365493901,ebg,123,67
51365500860,efd,113,259
51365504459,acg,233,148
51365510966,ebc,128,22
51365512315,gad,78,49
51365520964,ddf,235,296
51365538214,efa,156,61
51365540488,gac,179,474
51365550039,aeg,194,207
51365620200,bga,272,191
51365622164,acd,103,142
51365624210,dee,44,51
51365625180,fbe,207,35
51365644998,dcc,99,349
51365654148,cac,199,223
51365661763,ffe,92,162
51365666106,bad,57,144
51365667759,aba,9,63
51365684448,cga,194,74
51365713388,aag,15,117
51365730570,bcd,166,81
51365774241,gca,127,224
51365774271,bfe,24,88
51365780774,efe,269,522
51365790619,ggf,236,5
51365810482,egf,248,99
51365817754,ada,238,165
51365831108,fea,217,193
51365836861,beg,88,23
51365841371,cae,264,178
51365862770,acd,6,154
51365872409,cee,68,43
51365883730,add,106,25
51365892660,ade,205,24
51365930618,ecd,93,73
51365944795,afb,285,257
51365958856,dgc,254,121
51365992054,ddb,189,53
51365998209,bbg,260,64
51366005744,cgc,192,119
51366012381,dce,223,13
51366033539,gfa,288,82
51366040029,bge,109,35
51366061507,aga,264,267
51366067860,cff,261,277
51366081831,eeg,132,90
51366120698,dbc,16,146
51366121682,ded,42,431
51366137238,fda,65,48
51366146729,dcb,38,408
51366149324,fcc,260,40
51366154663,caa,272,44
51366164439,ebb,16,83
51366177526,cab,107,36
51366190752,ceb,46,89
51366192888,ced,140,183
51366201349,fab,131,7
51366201634,bcb,25,193
51366216872,cfb,42,150
51366229767,dag,256,55
51366246237,eca,102,57
51366255705,bbb,32,51
51366265391,cff,210,268
51366272231,fef,95,228
51366273612,fea,126,158
51366276243,bbb,155,41
51366297211,fgb,27,237
51366312034,fcf,299,10
51366317596,cea,290,180
51366326864,afg,229,21
51366339764,caf,114,57
51366343895,ffa,13,153
51366356267,ebg,61,54
51366359026,cbg,136,149
51366360002,ecc,215,26
51366374751,ggc,208,52
51366394291,feg,210,267
51366409786,edd,61,11
51366419966,bdc,277,5
51366432396,cdd,104,141
51366433779,ace,15,51
51366495099,gce,72,142
51366512368,cdc,117,231
51366525585,dcc,44,321
51366525604,gde,245,142
51366530333,cca,103,132
51366559820,aga,111,304
51366584003,cbc,22,98
51366628790,adg,216,17
51366636620,cfc,128,27
51366669729,dbb,205,70
51366680848,cfg,73,254
51366683156,bec,126,199
51366684953,aff,121,57
51366686457,acg,135,146
51366690322,dgb,23,429
51366711724,fcc,111,37
51366722001,fga,42,15
51366746633,cfa,75,5
51366750178,gcg,57,12
51366757525,bab,9,50
51366781206,dcf,155,592
51366788387,ebd,118,114
51366803206,aaf,202,72
51366804264,age,125,40
51366846790,cbd,54,25
51366853213,baf,214,98
51366853448,ebf,106,301
51366857791,def,185,263
51366860636,cab,202,32
51366873915,cec,36,62
51366886282,dgc,77,106
51366891215,dag,12,50
51366907719,ddf,1,281
51366963715,fed,161,30
51366981867,abg,204,193
51367005192,gcb,77,178
51367008300,dff,201,21
51367029506,cdc,243,235
51367041411,abf,9,121
51367081010,dfc,50,5
51367084277,fad,208,226
51367093501,dga,230,143
51367099765,gff,203,38
51367123088,fgc,187,170
51367176046,gcc,55,52
51367185584,bag,21,135
51367264609,afg,290,18
51367271849,dfe,121,240
51367277081,ffc,50,140
51367280574,gdg,6,527
51367294090,bac,172,182
51367343954,acf,44,61
51367364155,fdc,228,297
51367364406,deb,51,105
51367414826,ffb,38,257
51367467576,acc,210,173
51367489368,gag,227,97
51367489757,aaa,33,300
51367495788,cea,258,208
51367500011,bed,131,449
51367519226,aae,46,36
51367521956,cgg,148,79
51367552057,bcf,27,128
51367552609,gdg,161,611
51367564841,cga,251,83
51367568122,gbc,218,45
51367570021,dac,17,425
51367570106,eab,132,5
51367603129,bgc,254,129
51367608221,eac,97,68
51367622721,dbf,268,242
51367641108,fbc,171,117
51367678667,ega,272,105
51367695910,dge,126,188
51367701384,cde,292,43
51367748023,dba,181,42
51367764996,beb,251,185
51367766124,eae,19,135
51367772576,bce,246,153
51367828165,abg,90,173
51367876797,cde,56,34
51367883205,bad,158,139
51367884731,abf,123,125
51367908247,fea,101,140
51367941620,bfc,242,90
51367960701,dba,119,42
51367962561,cfa,205,5
51367965781,bbg,241,65
51367971943,bgb,148,242
51367975199,bbe,160,277
51367979512,afd,186,20
51368027500,fff,41,84
51368032880,ede,259,41
51368033228,adg,126,17
51368068542,gfe,218,221
51368072853,geb,101,171
51368073300,cbg,15,171
51368075284,ada,86,186
51368089478,gfa,62,88
51368097214,fgb,191,218
51368108053,adg,254,14
51368119177,bfa,34,168
51368141544,bba,112,85
51368165539,dde,28,87
51368167205,ded,63,370
51368181115,egb,299,97
51368233166,bef,187,239
51368235718,fga,241,16
51368263014,fdb,33,118
51368268201,cad,64,337
51368276466,cfd,173,5
51368313587,baa,84,36
51368321193,fbg,160,30
51368331522,bgd,42,110
51368337381,fcf,111,9
51368337542,daa,96,64
51368371488,gdf,260,7
51368401365,fba,179,5
51368408242,fgc,42,185
51368421453,fee,135,164
51368436015,cbc,185,86
51368444660,dea,176,18
51368447545,acb,252,94
51368449448,caa,13,46
51368465677,fgf,277,67
51368473591,geb,64,181
51368482146,def,221,210
51368502272,fda,42,51
51368529502,gbe,43,135
51368532434,egb,79,92
51368563236,eaa,255,71
51368570898,bfg,151,203
51368603343,fge,164,254
51368603856,bbf,73,84
51368612937,bgc,240,121
51368620111,adb,86,55
51368634631,bff,223,134
51368653072,ddf,194,309
51368666594,caf,43,54
51368677906,ecb,95,174
51368708483,afd,42,16
51368733538,gfg,87,50
51368748523,gee,43,37
51368754532,dae,6,77
51368759371,egc,52,246
51368771059,adc,298,166
51368805062,eea,186,182
51368807705,aac,50,141
51368829925,dfb,223,29
51368837093,dae,35,74
51368898264,gdg,48,494
51368940897,acd,258,155
51368969154,gdd,197,304
51368986259,gef,280,169
51368994546,dgd,275,298
51369010209,eaf,56,93
51369040570,cdb,77,60
51369043306,ece,1,185
51369046143,gba,115,120
51369089566,bfd,60,185
51369093595,fcg,62,32
51369132250,bga,171,217
51369134183,aea,30,254
51369139240,ddg,244,98
51369142615,afc,122,51
51369169824,fed,160,25
51369206851,gga,98,94
51369210929,add,208,22
51369215293,dff,221,23
51369218271,acb,21,87
51369220672,fae,44,257
51369235399,aab,263,249
51369256896,bfa,274,189
51369266645,fdc,185,270
51369268920,dbd,27,11
51369271336,gae,6,96
51369284682,fdg,172,33
51369290227,ffg,245,182
51369312497,fdd,162,128
51369330359,cdg,199,61
51369352720,deg,280,16
51369383654,dec,46,37
51369385248,abc,185,135
51369395202,cba,240,115
51369397914,aef,282,244
51369442673,ccf,150,212
51369460407,dab,284,72
51369462623,cbd,101,21
51369477834,aed,280,93
51369485842,bec,209,187
51369492292,dea,171,19
51369493593,fac,26,113
51369495192,cba,114,101
51369500273,bab,221,49
51369549489,gbc,157,45
51369560596,ddc,63,68
51369560598,acg,107,166
51369582302,bdb,27,176
51369582428,efd,296,287
51369592208,fec,232,152
51369625916,ggf,29,5
51369635360,agd,37,45
51369640193,cbb,37,219
51369658298,aee,239,45
51369695042,ceg,137,67
51369720861,gec,169,72
51369731186,cbf,85,127
51369776994,ecf,252,171
51369781940,agg,166,248
51369787394,cfg,299,220
51369793419,edc,200,77
51369800868,dbe,43,111
51369812382,afb,75,233
51369841749,dgf,84,289
51369843694,dga,33,150
51369859077,cge,24,219
51369860985,eag,149,85
51369917468,gga,280,78
51369921744,abf,117,133
51369946285,aec,213,177
51369997171,gcd,99,117
51370013126,ece,108,181
51370029520,cab,48,30
51370032501,cfd,261,5
51370072368,bea,213,54
51370080815,fga,129,17
51370097541,abe,183,165
51370121121,bdf,59,69
51370161080,dcd,83,92
51370185089,cag,217,11
51370209400,gbb,169,209
51370242863,cda,152,89
51370284963,aaf,197,65
51370304642,gfb,81,73
51370325055,agc,204,372
51370327710,dgg,22,187
51370346273,gda,117,67
51370348594,ccg,34,107
51370363454,gad,31,44
51370367929,ebc,197,23
51370368028,fae,66,251
51370383339,bfb,39,245
51370389612,fac,140,94
51370394457,eed,62,51
51370398219,gbg,242,16
51370408160,edd,1,13
51370419812,abb,40,41
51370430759,fbf,126,127
51370436700,gbf,217,161
51370442750,fgb,94,185
51370461323,dad,178,433
51370462031,gcb,250,179
51370466040,ffe,293,176
51370478857,agb,17,159
51370480505,ddd,220,5
51370486710,abf,207,152
51370494027,abd,182,77
51370506667,ecd,208,86
51370509876,afg,266,14
51370517444,fbb,272,71
51370520149,aca,42,48
51370532497,daf,215,5
51370545351,acg,194,144
51370556230,aad,211,285
51370567460,efc,294,18
51370570043,ccd,10,39
51370606476,fag,149,133
51370610851,ffg,32,183
51370613904,bda,283,456
51370617227,dfg,177,172
51370633393,aed,273,100
51370637419,bdc,197,5
51370658960,bbf,246,92
51370664384,gaa,146,372
51370664566,bdd,95,143
51370684541,dff,50,24
51370692082,bfe,296,86
51370700632,bgd,239,105
51370760391,gdb,188,193
51370780505,ddb,188,50
51370806714,ggb,167,316
51370812814,bed,49,529
51370828330,bee,195,90
51370864631,bfd,20,160
51370908484,ggg,54,240
51370948446,fbd,193,143
51370952234,aff,107,66
51370976250,aeg,62,165
51371008394,ffe,293,205
51371039972,bgf,203,44
51371058376,ebb,81,81
51371099728,gga,63,91
51371103691,ffg,1,210
51371140422,aca,64,52
51371141591,ebd,242,98
51371142805,cga,81,73
51371144988,fgd,162,102
51371150207,adc,43,170
51371166227,fgg,206,116
51371171179,afa,270,102
51371176221,caa,223,39
51371186724,cee,130,35
51371189065,eab,202,5
51371197965,bdg,179,33
51371216840,baf,232,112
51371221082,afg,36,14
51371224714,gge,64,7
51371226991,beg,68,19
51371274152,dce,12,10
51371352677,gfg,254,47
51371358972,fgd,71,95
51371392424,ged,96,107
51371426727,gea,39,148
51371428034,bee,23,104
51371439438,gdf,202,7
51371471044,dea,38,20
51371485954,aeb,140,90
51371499225,dfa,85,112
51371514191,eda,114,274
51371515491,eag,276,80
51371519945,bba,292,97
51371531512,fce,264,118
51371545783,abe,100,145
51371555602,dfd,299,312
51371557549,eeb,29,20
51371563634,eba,187,220
51371573304,bag,226,130
51371576374,gaf,131,157
51371618074,feg,234,280
51371635220,fdb,22,126
51371640896,ccb,35,111
51371652406,adg,297,11
51371660316,aba,144,63
51371670192,edb,238,236
51371681269,edb,169,214
51371718955,aea,296,241
51371731249,bbe,11,296
51371736486,gac,4,417
51371737312,ffe,165,192
51371757872,bae,205,180
51371791833,acf,5,61
51371805983,bcf,221,112
51371878066,ggd,123,190
51371892097,edg,226,152
51371900099,bfb,19,247
51371901439,fcd,64,156
51371912292,ecc,200,23
51371923019,bca,225,106
51371927942,afe,67,180
51371936390,dbd,27,9
51371942963,fgb,282,216
51371953216,bfg,194,225
51371956898,bcc,214,155
51371964603,dcg,49,269
51371972596,fbc,20,133
51371975503,ffd,275,76
51371996572,deg,266,15
51372004408,agf,251,263
51372011352,aca,77,57
51372018195,cfa,253,5
51372020580,bce,206,171
51372023840,gbd,76,166
51372055421,gcc,132,46
51372061444,cga,26,82
51372064400,bbg,178,53
51372072991,cfe,5,55
51372078239,dcf,247,574
51372127477,dab,199,58
51372151333,feb,149,191
51372153382,cef,111,120
51372157842,gca,269,246
51372169957,agd,168,41
51372177120,add,109,20
51372189142,efa,159,57
51372192856,dbf,96,258
51372194429,ccf,72,207
51372204364,acc,82,143
51372216118,dag,132,43
51372220956,eaf,180,88
51372224821,ffd,148,82
51372251499,gab,48,241
51372277533,ecg,38,91
51372346852,ffd,235,65
51372370735,dgb,294,476
51372376665,fca,215,77
51372399790,add,21,22
51372400412,bbc,80,19
51372402801,dbb,289,68
51372410338,gde,131,168
51372418134,gaf,275,166
51372420365,eff,258,51
51372452326,dbe,134,102
51372457851,bgg,146,163
51372460064,dcb,158,461
51372496931,eee,148,70
51372498363,bff,195,158
51372530195,cgf,105,38
51372546734,dad,145,497
51372547702,ebe,9,103
51372564699,efg,290,283
51372574577,ebc,61,23
51372576118,ffc,233,138
51372588625,aae,30,39
51372592614,gae,269,113
51372594415,bda,299,478
51372611517,abg,151,147
51372622967,gfc,128,166
51372632216,bge,54,36
51372644337,dac,117,403
51372646461,ege,58,15
51372648139,dad,138,422
51372668741,ccc,6,57
51372697902,dad,177,476
51372707883,bbe,228,239
51372725626,cgc,191,134
51372747738,dgg,210,201
51372757147,gce,117,144
51372773736,eca,237,67
51372785784,adf,31,118
51372798155,aga,292,319
51372817042,fcc,263,41
51372833817,gdf,164,7
51372835893,dbb,201,70
51372847212,dba,3,49
51372853971,bbe,169,272
51372856502,cab,70,28
51372864856,cff,236,318
51372886165,gdb,255,196
51372891979,cfc,161,30
51372906709,bde,273,5
51372921143,dgf,20,300
51372926606,gfc,119,166
51372929859,edb,44,254
51372962074,deg,118,12
51372964738,dee,183,46
51372987234,cdd,38,138
51372993946,age,215,38
51373037852,dge,263,212
51373056067,eec,17,226
51373057663,bfc,161,83
51373069306,dgc,133,97
51373086002,geg,89,112
51373094287,ecd,85,98
51373112942,cdf,25,16
51373121540,fdf,62,26
51373152645,fcb,58,6
51373164135,dcf,249,528
51373196948,ebb,187,68
51373201584,baf,248,101
51373222802,gcd,161,122
51373238925,dda,263,316
51373241419,edf,38,314
51373242714,cde,42,35
51373262413,bbd,46,80
51373265689,cce,133,132
51373268181,afg,70,15
51373298327,efb,185,49
51373310025,ebe,125,103
51373322048,eeg,22,80
51373329879,gbb,51,183
51373337147,cce,89,137
51373345374,dde,292,95
51373354868,dca,41,40
51373373836,gfg,258,46
51373382339,ffb,40,249
51373395479,gdc,126,117
51373403821,fbc,4,110
51373404192,bfe,181,98
51373436700,gae,35,100
51373439883,cac,70,218
51373448447,egg,211,47
51373448785,ebf,7,307
51373454678,gfe,167,247
51373475909,cbe,282,266
51373488994,eeg,282,85
51373499306,fab,98,6
51373509883,cbe,14,231
51373532832,gfa,171,72
51373540904,cca,15,105
51373564748,aag,229,114
51373575543,dfc,219,5
51373575835,cae,138,170
51373588342,dcd,108,97
51373602227,gba,205,110
51373619756,egf,223,101
51373623280,dce,191,11
51373635812,ead,197,57
51373653688,add,24,23
51373672168,fgg,264,117
51373679743,bcc,18,124
51373708583,baf,227,109
51373709896,faf,158,119
51373734071,cgb,167,344
51373768188,aba,36,62
51373776192,dcc,149,292
51373786238,aab,9,246
51373799470,cae,111,137
51373831041,gcf,16,7
51373842606,cgd,263,229
51373853440,egg,257,51
51373890311,aad,140,299
51373912935,cec,215,53
51373921188,ggb,95,322
51373922267,egd,266,138
51373922694,eag,109,68
51373949971,dbg,106,242
51373967742,fec,285,168
51373970127,ebd,258,96
51373995833,beb,237,183
51374028988,fgc,117,170
51374038171,fca,23,83
51374042531,cgd,141,249
51374074627,gag,53,86
51374082879,cgb,250,288
51374084859,bff,224,127
51374134245,cbd,26,23
51374163710,cef,15,111
51374171258,bcg,73,33
51374179281,dcf,184,549
51374180947,gef,185,179
51374182821,ccg,226,109
51374191759,cdc,274,237
51374193063,bdc,213,5
51374214774,bcb,76,189
51374216935,aec,214,208
51374218186,cdc,114,201
51374243060,gfd,197,50
51374255087,dad,65,456
51374297975,eef,82,88
51374304578,fef,231,253
51374306438,edc,165,70
51374327521,efc,231,19
51374343782,fbe,22,32
51374368142,dgd,163,238
51374391846,aeg,21,176
51374405609,ddb,61,40
51374491268,afa,140,120
51374494409,cfb,284,160
51374534605,eea,87,194
51374548516,bcd,184,92
51374558819,efc,117,17
51374562202,dae,225,66
51374563420,cad,90,323
51374574524,cfd,96,5
51374578632,gbf,195,189
51374594217,aca,178,51
51374599845,ecd,45,79
51374631929,ace,221,58
51374634720,cfc,186,24
51374649120,ddd,34,5
51374650044,fbb,171,58
51374655562,ada,240,217
51374659630,fcb,229,6
51374663350,gde,233,161
51374670676,ddf,258,321
51374683414,gbe,206,124
51374683795,faa,175,198
51374702042,daa,83,55
51374718425,aed,251,110
51374730744,bbb,127,47
51374736618,fbg,296,31
51374744132,fda,226,55
51374782420,fgb,213,174
51374818316,ebg,210,51
51374832353,eaf,209,79
51374882822,cbg,255,153
51374922268,bdd,89,117
51374938780,bda,163,463
51374955722,gbg,68,17
51374972822,cbe,285,200
51374975688,aac,137,157
51374980945,fde,196,37
51374981517,gdg,152,518
51374996327,bee,187,107
51375016570,bbg,161,54
51375018299,cgg,84,90
51375045834,feg,134,285
51375045839,ccf,140,202
51375048713,fga,266,15
51375049326,ceb,109,97
51375055016,ceg,219,67
51375057210,dfb,201,26
51375064767,efe,21,574
51375079268,fcc,57,38
51375084192,efb,171,49
51375092837,cea,45,191
51375124762,dda,123,338
51375137676,cbf,249,130
51375153822,eed,74,45
51375154925,ffa,85,146
51375169474,bfd,97,128
51375195251,dee,105,48
51375196136,acb,217,87
51375200521,dga,93,135
51375205274,eda,172,312
51375212308,cbc,138,95
51375212945,bga,240,193
51375215507,ebc,219,25
51375235402,ffg,67,184
51375251357,daa,209,46
51375256500,dbd,278,10
51375259339,acg,78,129
51375263334,deb,159,117
51375269093,eff,235,44
51375371027,efg,297,328
51375376348,ffd,239,75
51375385793,fdc,293,315
51375385974,ggd,143,157
51375403515,gef,153,200
51375416717,bgb,37,215
51375436205,ebf,142,254
51375440864,ced,287,148
51375448583,fff,60,78
51375466634,eae,173,137
51375467861,dcg,175,258
51375479876,edg,185,123
51375494187,dbb,9,58
51375518680,egb,81,89
51375523317,cda,293,78
51375537413,ggc,72,60
51375545721,bdd,243,95
51375555819,fgb,223,140
51375571647,efe,218,505
51375626221,ece,174,206
51375638253,abd,267,90
51375654084,gdd,55,291
51375676314,cdg,176,61
51375678730,bda,34,500
51375722511,caf,23,43
51375750849,cfa,105,5
51375765710,abf,238,141
51375776373,fde,140,40
51375804414,ade,80,20
51375809676,bag,127,140
51375816400,dff,49,20
51375833621,fbe,134,25
51375850905,fba,77,5
51375852430,agg,40,255
51375854038,afc,9,52
51375870326,egc,162,196
51375870450,gge,158,5
51375892606,aaa,87,315
51375909881,dbc,251,150
51375914493,dac,16,467
51375963055,gef,285,180
51376017303,gaa,18,394
51376021118,ffb,240,229
51376085996,gff,14,30
51376096571,aea,247,255
51376116809,bcb,66,221
51376169963,fgf,134,63
51376178495,ega,173,95
51376217467,gcf,29,7
51376257455,bad,108,141
51376278835,eac,60,56
51376303596,ede,147,48
51376312612,afb,8,198
51376325544,agc,35,372
51376367688,fcb,229,5
51376393211,cff,115,302
51376396114,bec,115,222
51376400812,egf,218,114
51376405758,cfa,193,5
51376441474,gcg,298,12
51376451551,bac,117,176
51376458436,def,159,193
51376460232,cbb,19,245
51376463387,bca,233,122
51376468227,bga,270,200
51376468350,egg,142,53
51376469130,add,170,24
51376482355,egb,60,102
51376483916,fad,27,189
51376490513,ddf,231,279
51376551275,dgf,12,348
51376559580,abf,193,150
51376564842,ggf,259,5
51376596777,ggg,202,201
51376647368,gfc,150,169
51376662197,agd,70,45
51376684605,bfa,235,200
51376697793,dcf,201,653
51376702708,aad,95,260
51376710869,adb,35,44
51376713667,ece,283,197
51376718448,afd,273,15
51376729673,gee,179,35
51376798912,aab,247,231
51376800839,fec,55,169
51376808863,cgg,202,81
51376841176,dcd,71,105
51376862456,fee,40,141
51376865812,gad,248,40
51376871786,baa,27,37
51376889566,cba,121,93
51376895504,eag,109,78
51376904295,dba,131,47
51376927289,agc,176,420
51376937313,gdc,238,127
51376964096,beb,163,162
51376964573,bbd,105,89
51376973292,cad,205,361
51376986666,efa,199,50
51376994883,abb,283,36
51376996527,dfg,283,201
51376998091,eba,143,184
51376998894,fga,23,14
51377021107,ace,165,46
51377041444,fgf,176,59
51377065305,deb,167,125
51377067705,eab,218,5
51377068929,cae,148,127
51377071322,afe,180,183
51377073548,dfe,99,283
51377078035,bcg,19,33
51377080781,geg,154,118
51377082162,faa,218,190
51377085409,ccf,14,240
51377087144,fcf,147,9
51377098914,bed,264,597
51377099815,dea,64,19
51377111366,bfa,94,220
51377123501,eaa,145,64
51377149431,ecf,242,147
51377224289,ggf,297,5
51377245347,bfg,239,207
51377265561,bdg,29,37
51377300324,fdd,101,107
51377334151,bef,171,272
51377393292,fea,76,162
51377394907,abe,64,165
51377404834,dag,70,42
51377452522,dab,262,57
51377467979,agb,171,154
51377487855,eag,17,75
51377497193,bbc,232,19
51377507108,bce,41,148
51377509441,ecb,116,142
51377545358,fcg,49,33
51377584391,aaf,124,77
51377613245,efd,194,269
51377628719,cgd,143,273
51377653148,fca,153,80
51377664201,daa,4,47
51377698490,bab,39,44
51377722092,cea,284,189
51377733315,ebe,227,104
51377736947,dge,296,182
51377740376,bea,289,48
51377741767,cge,296,197
51377748343,dad,189,465
51377754364,cag,122,10
51377754708,ecd,282,86
51377770680,gaf,160,144
51377775630,fge,298,259
51377836384,acg,177,136
51377838615,fbf,294,106
51377844807,gfb,262,86
51377852913,gdg,113,616
51377864117,eee,244,83
51377869232,geb,1,191
51377872058,dae,249,54
51377872478,egc,67,221
51377909498,bgc,155,123
51377930889,cgc,32,123
51377958447,bef,257,258
51377974418,edc,266,58
51377978786,efc,93,17
51377992085,afe,23,217
51377992684,aeb,233,90
51377998948,ceg,191,77
51378005362,cfg,222,198
51378011693,fbd,249,131
51378029467,acd,84,125
51378029791,aee,34,51
51378059303,eag,116,88
51378080921,gdf,122,5
51378102242,ecc,263,27
51378116787,edd,94,12
51378150272,ded,50,392
51378161700,fdg,77,32
51378162400,cee,263,30
51378174306,ggf,295,5
51378176188,bbf,125,96
51378179792,cef,240,129
51378184871,daf,108,5
51378208407,gcc,4,37
51378243256,fbd,238,141
51378254979,eda,9,265
51378298829,faf,7,136
51378302726,fdb,64,141
51378303500,bgb,15,174
51378307778,fed,238,20
51378309161,eed,50,39
51378313948,bdf,266,77
51378324696,gbc,63,41
51378339265,cdf,68,15
51378370829,gda,199,62
51378384452,cdb,136,69
51378404123,cga,126,76
51378478105,gec,144,69
51378494852,dbg,20,283
51378514800,gga,26,86
51378543585,gag,263,92
51378546382,ceb,187,108
51378580281,ebd,20,96
51378615531,gfe,7,247
51378627467,adc,117,170
51378656765,fae,16,220
51378670595,fbf,174,93
51378689091,gcb,226,179
51378711938,eca,125,58
51378720633,cgf,191,35
51378726371,ddb,167,35
51378743859,ddg,57,109
51378789101,eef,262,75
51378790819,gdd,221,320
51378800515,acg,131,108
51378809650,gcd,89,140
51378815161,bdb,156,176
51378831605,bcf,292,129
51378851714,bcf,235,107
51378853896,aga,255,299
51378890294,aaa,222,299
51378903542,fad,197,164
51378913147,gad,268,46
51378921806,fgd,76,94
51378926404,ddd,240,5
51378957382,aef,45,209
51378970744,fea,46,189
51378995680,bde,48,5
51378997137,bcg,10,30
51379011859,cbc,145,85
51379015571,bbg,255,59
51379016472,dbd,199,10
51379020168,baa,191,31
51379040516,eff,57,35
51379056564,dec,105,39
51379081328,ffa,106,147
51379082062,gbf,151,179
51379106707,ddc,111,78
51379122371,abd,104,87
51379139651,bbb,5,39
51379139980,dcb,162,368
51379147469,fbb,175,52
51379167311,fag,188,122
51379206553,bbd,6,98
51379221963,gdf,84,5
51379259874,ccd,254,46
51379265137,gca,138,221
51379309149,aff,136,68
51379311758,abe,61,138
51379322677,afg,37,14
51379323206,gcd,63,147
51379344720,afb,134,180
